ts,vib_fs,vib_n,ms_capture,ms_total,failed_bursts,bad_frames,retries,total_retries,cont_rejects,total_cont_rejects,unpublished_bursts,rms_x,rms_y,rms_z,peak_x,peak_y,peak_z,kurt_x,kurt_y,kurt_z,fdom_x,fdom_y,fdom_z,adom_x,adom_y,adom_z,f2_x,f2_y,f2_z,a2_x,a2_y,a2_z,f3_x,f3_y,f3_z,a3_x,a3_y,a3_z,aud_fs,aud_n,aud_rms,aud_b0,aud_b1,aud_b2,aud_b3
2026-08-28T00:05:10.322+02:00,1000,1024,1024,1056,44,337,0,2917,0,244,0,1.3028,0.206,0.1913,2.5768,0.3678,1.6849,1.558,1.48,36.394,49.28,49.28,49.4,1.8993,0.2993,0.0623,147.83,147.83,98.69,0.0633,0.0327,0.0394,98.42,99.06,43.11,0.0386,0.0186,0.0304,16000,1024,512.53,0.7993,0.1763,0.0191,0.0053
2026-08-28T00:05:40.324+02:00,1000,1024,1024,1056,44,337,0,2917,0,244,0,1.3258,0.2101,0.0579,1.999,0.3703,0.1699,1.536,1.459,2.8,49.27,49.27,49.29,1.929,0.3021,0.0637,147.8,147.94,99.0,0.064,0.0369,0.0353,98.51,100.12,147.75,0.038,0.0171,0.0175,16000,1024,493.23,0.7009,0.2782,0.0147,0.0061
2026-08-28T00:06:10.324+02:00,1000,1024,1024,1056,44,337,0,2917,0,244,0,1.2992,0.2091,0.1316,2.2285,0.3449,1.5389,1.549,1.464,46.132,49.19,49.19,49.13,1.8792,0.299,0.0745,147.56,147.77,3.85,0.0619,0.0351,0.0528,98.32,99.97,98.87,0.034,0.0185,0.0468,16000,1024,620.26,0.7952,0.1829,0.0168,0.0051
2026-08-28T00:06:40.323+02:00,1000,1024,1024,1056,44,337,0,2917,0,244,0,1.3033,0.2105,0.1448,1.9307,0.3722,0.7183,1.535,1.462,14.199,49.23,49.23,69.37,1.8916,0.3009,0.0422,147.62,147.55,49.04,0.064,0.0374,0.0412,98.38,99.51,123.5,0.0383,0.0187,0.0482,16000,1024,521.94,0.6883,0.2965,0.0108,0.0044
2026-08-28T00:07:10.324+02:00,1000,1024,1024,1056,44,337,0,2917,0,244,0,1.3224,0.2225,0.3318,1.9733,0.4066,1.5629,1.532,1.437,4.931,49.22,49.2,142.44,1.9191,0.3123,0.1239,147.61,147.67,392.49,0.0632,0.0386,0.1061,98.51,98.8,151.58,0.0406,0.0276,0.1077,16000,1024,456.24,0.6116,0.3633,0.0198,0.0053
2026-08-28T00:07:40.327+02:00,1000,1024,1024,1056,44,337,0,2917,0,244,0,1.3328,0.2068,0.0593,2.025,0.3577,0.207,1.539,1.446,2.77,49.22,49.22,49.24,1.94,0.2973,0.066,147.61,147.6,147.5,0.0661,0.0355,0.0241,98.63,99.67,98.27,0.0375,0.0218,0.0256,16000,1024,495.51,0.7188,0.2608,0.0158,0.0046
2026-08-28T00:08:10.326+02:00,1000,1024,1024,1056,44,337,0,2917,0,244,0,1.3561,0.2051,0.0924,2.029,0.3449,0.7073,1.54,1.444,25.901,49.2,49.21,49.29,1.9675,0.2959,0.0625,147.61,147.53,147.82,0.0691,0.0348,0.0291,98.4,99.96,100.56,0.0397,0.0166,0.021,16000,1024,501.42,0.8553,0.124,0.0169,0.0039
2026-08-28T00:08:40.326+02:00,1000,1024,1024,1056,44,337,0,2917,0,244,0,1.3638,0.215,0.3164,2.0607,0.3927,1.5774,1.536,1.475,7.86,49.19,49.2,5.44,1.9649,0.3046,0.1275,147.57,147.66,446.45,0.067,0.0434,0.0946,98.37,99.22,376.07,0.0401,0.0226,0.0923,16000,1024,795.72,0.8919,0.099,0.0062,0.0029
2026-08-28T00:09:10.325+02:00,1000,1024,1024,1056,44,337,0,2917,0,244,0,1.3583,0.2053,0.0582,2.0255,0.3528,0.1769,1.537,1.436,2.764,49.18,49.19,49.2,1.9609,0.2919,0.0607,147.55,147.46,98.37,0.0675,0.0428,0.0242,98.26,99.89,147.47,0.0378,0.0154,0.0204,16000,1024,1697.27,0.9294,0.0606,0.0074,0.0025
2026-08-28T00:09:40.325+02:00,1000,1024,1024,1056,44,337,0,2917,0,244,0,1.3675,0.2092,0.2139,2.0707,0.3613,1.3268,1.54,1.441,12.772,49.17,49.19,10.37,1.9812,0.2978,0.0791,147.47,147.5,5.19,0.0688,0.0378,0.0724,98.39,99.71,475.36,0.0446,0.0214,0.0705,16000,1024,461.69,0.6616,0.3084,0.0227,0.0073
2026-08-28T00:10:40.326+02:00,1000,1024,1024,1056,45,337,0,2918,0,244,0,1.4243,0.2029,0.0655,2.1742,0.3468,0.2137,1.537,1.451,2.675,49.19,49.2,49.23,2.0575,0.2885,0.0759,147.53,147.46,98.57,0.0738,0.0439,0.0267,98.31,99.95,147.73,0.0387,0.0181,0.019,16000,1024,683.21,0.8972,0.0933,0.0077,0.0018
2026-08-28T00:11:10.329+02:00,1000,1024,1024,1056,45,337,0,2918,0,244,0,1.4272,0.2041,0.0606,2.1803,0.3495,0.2069,1.542,1.45,2.78,49.17,49.18,49.19,2.0516,0.2886,0.0695,147.51,147.58,98.52,0.0739,0.0458,0.0286,98.28,100.13,147.61,0.0424,0.0199,0.0232,16000,1024,501.43,0.7951,0.1859,0.0129,0.0062
2026-08-28T00:11:40.328+02:00,1000,1024,1024,1056,45,337,0,2918,0,244,0,1.4634,0.2036,0.1043,2.2637,0.3353,1.0454,1.536,1.47,34.878,49.08,49.08,49.14,2.0669,0.2838,0.0694,147.23,147.23,98.05,0.0735,0.0446,0.0281,43.46,100.01,110.83,0.0338,0.0242,0.0231,16000,1024,1210.52,0.8994,0.0937,0.0057,0.0012
2026-08-28T00:12:10.327+02:00,1000,1024,1024,1056,45,337,1,2919,0,244,0,1.4668,0.2171,0.3466,2.2169,0.3884,1.2869,1.539,1.46,4.272,49.15,49.15,341.4,2.0014,0.2882,0.1258,35.55,147.34,391.13,0.134,0.0471,0.1371,29.79,99.12,453.0,0.1259,0.0321,0.1133,16000,1024,448.97,0.8609,0.1143,0.0197,0.0051
2026-08-28T00:12:40.329+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.4759,0.2235,0.3864,2.2047,0.4024,1.5158,1.539,1.435,4.54,49.17,49.16,156.32,2.1309,0.312,0.1339,147.49,147.44,90.66,0.0818,0.0496,0.1294,98.26,196.56,5.0,0.0427,0.0213,0.1235,16000,1024,681.0,0.6937,0.2787,0.0206,0.007
2026-08-28T00:13:10.330+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.5267,0.204,0.0687,2.293,0.3454,0.1913,1.534,1.44,2.461,49.14,49.14,49.15,2.1906,0.2894,0.0831,147.38,147.47,98.01,0.0811,0.0482,0.03,98.22,99.86,147.43,0.0457,0.0162,0.0197,16000,1024,651.36,0.7848,0.1912,0.019,0.0051
2026-08-28T00:13:40.329+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.518,0.2049,0.0664,2.2851,0.3397,0.1859,1.536,1.436,2.49,49.09,49.09,49.11,2.1695,0.2866,0.0784,147.27,147.28,147.17,0.0823,0.0438,0.0242,98.16,99.51,98.27,0.0498,0.018,0.0224,16000,1024,457.92,0.7955,0.1758,0.0225,0.0063
2026-08-28T00:14:10.330+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.5315,0.2075,0.0664,2.2725,0.3469,0.173,1.532,1.432,2.394,49.17,49.17,49.15,2.2046,0.2937,0.0788,147.45,147.53,147.43,0.0832,0.0476,0.0265,98.41,99.97,98.71,0.0448,0.0199,0.0238,16000,1024,725.29,0.9404,0.0483,0.0085,0.0028
2026-08-28T00:14:40.332+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.5549,0.205,0.1777,2.3754,0.3528,0.7827,1.539,1.471,9.063,49.16,49.15,138.46,2.2449,0.2909,0.0685,147.46,147.57,339.4,0.0829,0.0476,0.0705,98.36,99.62,497.85,0.0463,0.022,0.066,16000,1024,442.0,0.7781,0.1791,0.0304,0.0123
2026-08-28T00:15:10.330+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.5873,0.202,0.1788,2.9151,0.3349,1.6105,1.545,1.455,34.536,49.07,49.08,49.05,2.2501,0.2833,0.1095,147.27,147.26,2.33,0.0826,0.0444,0.0721,54.2,99.89,13.25,0.0333,0.0137,0.0559,16000,1024,762.04,0.8278,0.1527,0.0165,0.003
2026-08-28T00:15:40.331+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.6109,0.2047,0.0741,2.4067,0.3563,0.2091,1.533,1.468,2.397,49.17,49.17,49.16,2.3232,0.2905,0.09,147.47,147.44,98.63,0.088,0.0487,0.029,98.24,100.11,147.49,0.0472,0.0204,0.02,16000,1024,736.48,0.9305,0.0609,0.0076,0.0011
2026-08-28T00:16:10.332+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.6452,0.2133,0.2699,2.4803,0.3745,1.3018,1.544,1.475,6.693,49.17,49.19,6.53,2.37,0.301,0.0874,147.49,147.49,49.05,0.0925,0.0507,0.0816,98.23,100.03,284.08,0.0523,0.0185,0.0763,16000,1024,599.0,0.7716,0.2027,0.0211,0.0047
2026-08-28T00:16:40.332+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.6387,0.2133,0.2869,2.4625,0.3856,1.6325,1.54,1.478,9.775,49.16,49.17,291.82,2.3738,0.2998,0.0782,147.42,147.34,429.79,0.0882,0.0464,0.0729,98.38,99.59,337.13,0.0505,0.0241,0.071,16000,1024,734.77,0.8323,0.1472,0.0168,0.0038
2026-08-28T00:17:10.331+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.6689,0.2027,0.1784,3.0081,0.3591,1.7478,1.546,1.477,39.177,49.15,49.14,49.15,2.409,0.2868,0.1075,147.44,147.46,2.98,0.1008,0.0515,0.0525,98.1,100.11,98.88,0.0357,0.0245,0.0503,16000,1024,652.46,0.8133,0.1667,0.0159,0.0041
2026-08-28T00:17:40.332+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.6748,0.2039,0.0831,2.4756,0.343,0.5523,1.532,1.472,5.701,49.16,49.16,49.17,2.4143,0.2888,0.1002,147.42,147.48,147.28,0.0944,0.0512,0.035,98.16,100.1,98.54,0.0509,0.0177,0.0258,16000,1024,420.87,0.7383,0.227,0.0283,0.0064
2026-08-28T00:18:10.335+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.7008,0.2073,0.1791,2.5478,0.3727,0.7505,1.534,1.478,8.853,49.06,49.04,169.67,2.4112,0.2876,0.0724,147.08,147.15,48.9,0.0975,0.0463,0.0624,53.5,99.29,333.23,0.0602,0.0171,0.0552,16000,1024,646.47,0.8785,0.1071,0.0123,0.0021
2026-08-28T00:18:40.334+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.7163,0.2039,0.0944,2.5646,0.3463,0.8094,1.534,1.461,16.604,49.18,49.17,49.18,2.4827,0.2913,0.0954,147.49,147.45,147.53,0.0934,0.053,0.0316,98.46,99.84,98.47,0.0494,0.0189,0.0225,16000,1024,625.33,0.7368,0.2377,0.0221,0.0033
2026-08-28T00:19:10.335+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.7471,0.2006,0.192,3.0292,0.3636,2.0362,1.531,1.462,35.29,49.07,49.08,49.1,2.4736,0.2802,0.1209,147.14,147.14,3.9,0.101,0.05,0.0631,54.67,99.62,8.47,0.0493,0.0198,0.0488,16000,1024,570.75,0.8264,0.1504,0.0193,0.0038
2026-08-28T00:19:40.333+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.7192,0.2208,0.3762,2.5588,0.4078,1.8127,1.539,1.482,4.956,49.15,49.17,49.54,2.4811,0.3133,0.1457,147.4,147.35,468.02,0.097,0.0535,0.133,98.32,99.08,57.06,0.0463,0.0292,0.1345,16000,1024,718.7,0.8238,0.1599,0.014,0.0023
2026-08-28T00:20:10.343+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.7837,0.216,0.3351,2.6722,0.3836,1.5855,1.531,1.472,6.409,49.17,49.16,10.22,2.5721,0.3044,0.1381,147.44,147.41,364.48,0.099,0.0603,0.1176,98.38,99.68,354.2,0.0484,0.0178,0.1081,16000,1024,608.64,0.8745,0.1082,0.0147,0.0026
2026-08-28T00:20:40.338+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.7838,0.2033,0.0838,2.6633,0.3424,0.2171,1.532,1.483,2.31,49.16,49.15,49.13,2.579,0.2885,0.1064,147.42,147.44,98.49,0.0989,0.0536,0.0311,98.39,99.9,147.63,0.051,0.0233,0.0307,16000,1024,683.11,0.8515,0.1292,0.0155,0.0037
2026-08-28T00:21:10.335+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.8414,0.2096,0.1842,2.7377,0.3751,0.7636,1.529,1.489,7.979,49.2,49.18,49.16,2.6693,0.297,0.071,147.57,147.7,162.02,0.1024,0.0595,0.0659,98.28,100.32,32.22,0.0511,0.0205,0.0554,16000,1024,629.68,0.7873,0.1892,0.0212,0.0022
2026-08-28T00:21:40.336+02:00,1000,1024,1024,1056,45,337,0,2919,0,244,0,1.8366,0.2061,0.0929,2.7458,0.3609,0.7458,1.531,1.48,9.651,49.17,49.17,49.17,2.6511,0.2945,0.1103,147.47,147.47,98.31,0.0976,0.0567,0.0252,98.39,99.82,147.5,0.0529,0.0182,0.0216,16000,1024,725.36,0.7535,0.2198,0.0229,0.0038
2026-08-28T00:22:10.335+02:00,1000,1024,1024,1056,45,337,1,2920,0,244,0,1.8363,0.2122,0.2963,2.7285,0.4105,1.566,1.529,1.52,9.658,49.12,49.12,10.7,2.5972,0.2923,0.1125,147.39,147.38,20.18,0.0985,0.0526,0.091,43.05,99.79,59.73,0.0593,0.0247,0.0865,16000,1024,908.47,0.8197,0.1611,0.0169,0.0023
2026-08-28T00:22:40.345+02:00,1000,1024,1024,1056,45,337,1,2921,1,245,0,1.8781,0.2048,0.0931,2.8129,0.3731,0.2357,1.524,1.467,2.226,49.18,49.17,49.21,2.7048,0.2899,0.1187,147.46,147.58,98.39,0.0995,0.0582,0.0315,98.35,99.99,147.66,0.0519,0.0211,0.031,16000,1024,519.55,0.5936,0.354,0.046,0.0063
2026-08-28T00:23:10.336+02:00,1000,1024,1024,1056,45,337,0,2921,0,245,0,1.8524,0.2038,0.087,2.7529,0.3465,0.2451,1.533,1.447,2.185,49.07,49.06,49.08,2.6458,0.2844,0.1106,147.16,147.07,97.96,0.0928,0.0541,0.0338,98.31,99.78,147.05,0.0577,0.022,0.0298,16000,1024,596.86,0.7865,0.1696,0.04,0.004
2026-08-28T00:23:40.342+02:00,1000,1024,1024,1056,45,337,3,2924,0,245,0,1.879,0.2043,0.096,2.7812,0.3518,0.7888,1.523,1.5,10.535,49.21,49.2,49.2,2.3589,0.2529,0.1005,23.02,147.57,147.64,0.3434,0.0488,0.0357,44.43,23.66,98.45,0.2837,0.0354,0.0327,16000,1024,567.02,0.5681,0.3542,0.0717,0.006
2026-08-28T00:24:10.338+02:00,1000,1024,1024,1056,45,337,0,2924,0,245,0,1.8929,0.2046,0.0893,2.7887,0.349,0.2254,1.524,1.484,2.17,49.18,49.18,49.19,2.7278,0.2936,0.1168,147.49,147.45,147.47,0.0989,0.0532,0.0303,98.41,99.9,98.11,0.0533,0.0232,0.0287,16000,1024,706.77,0.8298,0.1318,0.0351,0.0032
2026-08-28T00:24:40.338+02:00,1000,1024,1024,1056,45,337,0,2924,0,245,0,1.8926,0.2074,0.0915,2.7881,0.3499,0.2197,1.522,1.477,2.072,49.16,49.16,49.17,2.7279,0.2976,0.1198,147.44,147.36,147.4,0.0975,0.0554,0.0287,98.29,100.17,98.26,0.0537,0.0191,0.0258,16000,1024,633.93,0.7698,0.1845,0.0427,0.003
2026-08-28T00:25:10.338+02:00,1000,1024,1024,1056,45,337,0,2924,0,245,0,1.88,0.2049,0.0881,2.7905,0.3516,0.2084,1.527,1.478,2.166,49.14,49.15,49.11,2.7045,0.2901,0.1143,147.42,147.44,147.28,0.0988,0.0555,0.0306,98.16,100.07,98.6,0.0648,0.0157,0.0289,16000,1024,539.16,0.7585,0.1864,0.0519,0.0033
2026-08-28T00:25:40.339+02:00,1000,1024,1024,1056,45,337,0,2924,0,245,0,1.9426,0.2081,0.1332,2.8868,0.3462,1.9739,1.527,1.482,77.47,49.17,49.17,49.15,2.8135,0.2942,0.12,147.45,147.52,98.68,0.0978,0.0574,0.0316,98.32,100.08,147.68,0.058,0.0242,0.029,16000,1024,635.55,0.7539,0.1912,0.0511,0.0038
2026-08-28T00:26:10.340+02:00,1000,1024,1024,1056,45,337,0,2924,0,245,0,1.952,0.2228,0.3666,2.8878,0.4157,1.5567,1.522,1.479,4.759,49.16,49.16,196.89,2.8133,0.3134,0.1417,147.4,147.57,325.52,0.096,0.0555,0.1204,98.28,295.06,126.93,0.0563,0.0228,0.1108,16000,1024,669.02,0.7321,0.2243,0.0409,0.0026
2026-08-28T00:26:40.340+02:00,1000,1024,1024,1056,45,337,0,2924,0,245,0,1.9407,0.2229,0.3817,2.8827,0.415,1.5614,1.52,1.512,4.712,49.15,49.15,48.62,2.7899,0.3151,0.1627,147.37,147.58,342.3,0.1,0.0562,0.1301,98.26,100.44,131.58,0.0518,0.0235,0.1199,16000,1024,1320.22,0.8444,0.1211,0.0325,0.0019
2026-08-28T00:27:10.340+02:00,1000,1024,1024,1056,45,337,1,2925,0,245,0,1.9581,0.2089,0.0976,2.9251,0.3647,0.2371,1.52,1.487,1.992,49.03,49.03,49.01,2.7513,0.2899,0.1219,147.04,147.11,98.09,0.1034,0.055,0.0341,53.51,99.74,147.07,0.0757,0.0206,0.0306,16000,1024,612.36,0.6741,0.2612,0.0605,0.0041
2026-08-28T00:27:40.341+02:00,1000,1024,1024,1056,45,337,0,2925,0,245,0,1.9653,0.2251,0.3872,2.9209,0.4305,1.808,1.528,1.478,4.653,49.15,49.15,163.15,2.8383,0.3188,0.1465,147.38,147.56,3.0,0.097,0.0598,0.1243,98.3,99.92,72.52,0.0564,0.0209,0.1121,16000,1024,704.13,0.786,0.1672,0.0435,0.0033
2026-08-28T00:28:10.340+02:00,1000,1024,1024,1056,45,337,0,2925,0,245,0,2.0173,0.2112,0.0991,2.9592,0.3452,0.2263,1.512,1.466,1.933,49.15,49.15,49.14,2.9003,0.2974,0.1289,147.41,147.46,147.41,0.0985,0.0559,0.0302,98.31,99.93,98.33,0.0543,0.0225,0.0294,16000,1024,568.66,0.6108,0.3133,0.0704,0.0055
2026-08-28T00:28:40.340+02:00,1000,1024,1024,1056,45,337,0,2925,0,245,0,2.0403,0.2126,0.1516,3.0102,0.3838,0.7763,1.522,1.491,10.547,49.18,49.18,49.19,2.9582,0.3009,0.1322,147.49,147.59,245.13,0.096,0.0573,0.0432,98.29,100.15,420.76,0.0596,0.0207,0.0423,16000,1024,680.18,0.6128,0.3303,0.0539,0.003
2026-08-28T00:29:10.342+02:00,1000,1024,1024,1056,45,338,0,2925,0,245,0,2.0404,0.21,0.0989,3.0044,0.37,0.2528,1.52,1.517,1.954,49.16,49.17,49.14,2.9469,0.2989,0.127,147.48,147.38,147.51,0.0978,0.0613,0.0324,98.27,100.06,98.32,0.0583,0.0176,0.0299,16000,1024,560.06,0.4327,0.4934,0.0707,0.0031
2026-08-28T00:29:40.341+02:00,1000,1024,1024,1056,45,339,2,2927,0,245,0,2.0623,0.2152,0.2183,3.0229,0.3897,1.3582,1.515,1.512,8.928,49.17,49.18,49.22,2.9509,0.3035,0.1117,147.48,147.44,12.23,0.094,0.0581,0.0795,98.45,99.83,208.23,0.0587,0.0188,0.0716,16000,1024,771.35,0.8053,0.1684,0.0251,0.0012
2026-08-28T00:30:10.342+02:00,1000,1024,1024,1056,45,339,0,2927,0,245,0,2.0581,0.2144,0.1022,2.9912,0.3612,0.2377,1.509,1.487,1.84,49.17,49.18,49.15,2.9722,0.3036,0.1341,147.48,147.45,147.42,0.0988,0.0589,0.0301,98.38,100.09,98.36,0.0538,0.0203,0.0245,16000,1024,1054.32,0.856,0.1259,0.0172,0.0009
2026-08-28T00:30:40.343+02:00,1000,1024,1024,1056,45,339,0,2927,0,245,0,0.0239,0.0214,0.0302,0.1148,0.0859,0.0945,3.898,2.88,2.617,58.68,67.73,29.73,0.0071,0.0082,0.012,8.65,3.37,81.81,0.0071,0.0081,0.0101,4.25,58.19,240.25,0.0076,0.0062,0.0085,16000,1024,283.41,0.7635,0.1771,0.0525,0.0069
2026-08-28T00:31:10.344+02:00,1000,1024,1024,1056,45,339,0,2927,0,245,0,0.0253,0.0442,0.4262,0.104,0.1397,1.4833,3.564,2.713,3.068,39.88,151.6,151.53,0.0077,0.0178,0.1628,111.46,459.21,459.15,0.0076,0.0141,0.1594,64.76,412.14,103.35,0.0077,0.0126,0.1453,16000,1024,294.09,0.8045,0.1569,0.0353,0.0033
2026-08-28T00:31:40.343+02:00,1000,1024,1024,1056,45,339,0,2927,0,245,0,0.0245,0.0399,0.3867,0.0884,0.1704,1.7714,3.087,3.316,3.736,96.34,219.68,306.11,0.0078,0.0135,0.1422,77.44,452.97,219.54,0.0073,0.0122,0.1209,28.96,291.27,452.72,0.0069,0.0125,0.1233,16000,1024,579.68,0.9791,0.0138,0.0062,0.0008
2026-08-28T00:32:10.343+02:00,1000,1024,1024,1056,45,339,0,2927,0,245,0,0.0235,0.0224,0.0312,0.0678,0.0705,0.1171,2.844,2.902,3.265,166.25,106.54,111.19,0.009,0.0063,0.0098,97.72,15.59,53.34,0.0069,0.0062,0.0097,216.58,42.86,93.19,0.007,0.0058,0.0091,16000,1024,467.79,0.9197,0.0581,0.0207,0.0015
2026-08-28T00:32:40.343+02:00,1000,1024,1024,1056,45,339,2,2929,0,245,0,0.0245,0.0431,0.4104,0.1035,0.1412,1.5116,3.177,2.921,3.448,13.51,150.31,150.28,0.0094,0.013,0.1332,123.58,54.83,177.99,0.0085,0.0124,0.1267,59.84,108.3,54.72,0.0082,0.0123,0.1213,16000,1024,448.86,0.9403,0.0397,0.018,0.0021
2026-08-28T00:33:10.345+02:00,1000,1024,1024,1056,45,339,0,2929,0,245,0,0.0225,0.02,0.0316,0.0719,0.0783,0.1126,2.739,3.437,3.064,128.14,30.43,93.34,0.0087,0.0067,0.0096,165.06,176.6,31.61,0.0069,0.0055,0.0094,183.42,132.47,4.05,0.0065,0.0055,0.0087,16000,1024,373.33,0.9228,0.0566,0.0186,0.0019
2026-08-28T00:33:40.345+02:00,1000,1024,1024,1056,45,340,0,2929,0,245,0,0.0242,0.0373,0.3256,0.0791,0.1603,1.6277,2.816,4.219,6.811,78.89,1.93,5.19,0.008,0.0148,0.1281,151.39,45.38,299.1,0.0073,0.0105,0.1164,34.84,127.92,9.52,0.0067,0.0097,0.0975,16000,1024,604.67,0.9724,0.0196,0.007,0.0009
2026-08-28T00:34:10.346+02:00,1000,1024,1024,1056,45,340,0,2929,0,245,0,0.0235,0.0218,0.0595,0.0696,0.0756,0.734,2.649,3.137,88.385,120.76,77.15,78.98,0.0071,0.0064,0.0159,51.6,95.37,7.52,0.0068,0.0063,0.0152,41.77,69.92,12.41,0.0068,0.0065,0.0154,16000,1024,503.32,0.9286,0.0531,0.0168,0.0014
